tweet_id,sentiment,content
1751070187,happy,"@penpen72 Haha, true  thankfully the regular keyboard does the job... most of the time."
1751070201,happy,"@GetSmart86 haha...Live long &amp; prosper. The movie was better than I thought, they did an awesome job, I'm pleased"
1751070207,happy,@MayMclean BabyLove em homenagem ao Baby D
1751070223,neutral,@Mrjaydeeone yes I've been told that I have a problem with stuff like that
1751070293,happy,my dad and i totally just rocked out to the offspring-pretty fly for a white guy. haha.
1751070308,surprise,@dorkchops WOOHOOO very cool see I knew u would get to see her
1751070340,happy,@joenoia lol to see my king
1751070354,happy,"Had to change &quot;within 50 miles&quot;, because within 25 miles were effin' BORING."
1751070359,happy,@Medi_Ready What's you're new cite/business about?? I'd love to hear about it  Doing the same myself actually
1751070362,happy,@MissMdMorgan thank you! Marc Jacobs thou ....love limited too
1751070468,happy,@JonathanRKnight BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
1751070591,happy,whats this? a night out with @abby1ill? sounds like trouble... the good kind
1751070603,surprise,at the theatre.... seeing star trek for a second time becuase i am that cool
1751070618,happy,@Victoryhawk It depends if you are having fun or not...
1751070633,happy,"@HeatherHAL Thanks Heather, glad you like the dish"
1751070654,neutral,Sum1 said this would be huge one day...smart guy
1751070701,neutral,i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out
1751070733,happy,@missrara  congratulations on your shirt btw!
1751070767,fear,@OMGitsBrianna I love koda!!! He is sooo cute!!!!! You guys have that in common!!!
1751070800,neutral,"@FeliciaSlattery ease of use, better camera, syncs w/iTunes, smaller (I looked at Storm), more eye-appealing &amp; not clunky. -just a few!"
1751070801,fear,fuck you is all i have to say
1751070825,happy,Happy imma get to see some lovely ladies
1751070879,neutral,"To Mums in OZ -, Happy Mothers Day 2day, to Mums in US - Happy M-Day 2morro, &amp; to Mums w/ Altzheimers, guess what!? TODAY'S MOTHERS DAY!"
1751070901,sad,"@aliceqfoodie Wow, you mom has a lot of energy. I'm getting tired just reading your tweet and ur living it."
1751070904,happy,i forgot how much i really needed music until i barely had any for about a week. but i have music now. yay!
1751070940,fear,needs shows before wednesay!!! oh well... come one come all... Irvine Improv live @ Gotham Showcase 8pm  lots of good comics...then me.
1751071159,neutral,Okay...So I have an AIM account now...Send me ur S/N's on there so I can add u...Thx!
1751071169,fear,@Taryll um...how long has it been since you slept?? startin to fear over here.. well i hope you are having fun... lots of love to you
1751071233,happy,@itschelseastaub http://twitpic.com/4vp3x - *swoon* Nick looks so cute when he is serious  *faints*
1751071304,happy,Congrats to Dave &amp; Anna! Surprise proposal at the Enzian Theater in Orlando  http://qik.com/video/1638824
1751071330,happy,@michaelsheen Well I guess they think of everything   Thanks so much for keeping the fans in the loop
1751071348,neutral,"Wathing Dollhouse on Hulu, eating the special from El Taquito and a beer. B-day week is going well"
1751071386,happy,@MoRethANHuMAn hey you! Did you get my present this morning? Hope u liked it?
1751071397,surprise,New comic posted. Introducing  &quot;Joe! - The Mini Strip&quot;  http://tinyurl.com/oasxx2 (via @mbillingsley80) cute Mother's day strip!
1751071437,happy,"dont fear baby i'll eat sum cake for the both of us , i'll hit u up wen i get back. bye, dont eat too much at home"
1751071454,happy,"@harrislacewell You are a dope mom too! Love you too!!! Now stop drinking the mom juice, stop twittering and get some rest!"
1751071456,neutral,@runanskyrun I'd rather do the early run..but I am a morning runner
1751071458,fear,@_Esme_Cullen_  I'm taking a million songs from your blip.fm station thing. Sorry
1751071460,happy,"@E315 -. ---    .--. -... .-. --- .-.. . --   It would be better to hear that then read it, but it's a start"
1751071505,happy,@shaznyc I drink my Corona's sans the fruit.  Perhaps I'm just lazy.
1751071593,neutral,Trying to figure out what to do tonight. See the game? Social events w. friends? Or stay home and play the s**t out of my drums
1751071680,happy,@HappySlip Happy Mother's Day!
1751071687,happy,"In bed now  tonight has been really really funny, best family ever !"
1751071738,happy,live long and prosper
1751071823,neutral,"@justjen97 BTW, do not plan anything for next Sunday. But do find out times they're showing Wolverine. I will take us to the movies!"
1751071906,happy,Karaoke at a small town bar. Having a wonderful time!
1751071910,happy,Oh it is so sunny.
1751071916,happy,"@DirtyRose17  told you, you would sweep haha :-p"
1751071921,neutral,"&quot;Patchouli oil &amp; incense had a surge in popularity in the 1960s &amp; 1970s, mostly among devotees of the free love &amp; hippie lifestyles.&quot;"
1751071932,happy,@Rachel_Pengov: Extremely so! I'm in an incredible mood
1751071952,happy,@caligone01 Thanks mama ! I absolutely adore her
1751071978,happy,on the way to kuya jordan's house for an O's sleepover  !
1751072033,happy,Had a brill night out with the girls - met terry christian at tv21! He was really lovely. Home to berocca and toast
1751072095,fear,"@dontspell_esl  If in doubt, wash separately   Normal concern is something fading onto the white."
1751072115,happy,happiest girl in the world.  best weekend ever and I can't wait for next weekend either!!!  so grateful for all my blessings!
1751072134,sad,@dannywood BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
1751072192,happy,@maryrivss hahaha that was funnyy!
1751072206,happy,@gashead Prowse? I got a Christmas card of him last year.  &amp; I wish I had the money right now. Saving for an apartment
1751072235,happy,getted crunk of budweiser with the fam bam
1751072291,happy,live on stickam.com/itstyleryo COME CHAT!
1751104121,happy,"@ClayWalker so glad, I hope yall make it back down near New Orleans"
1751104228,surprise,is off to somewhere.
1751104299,neutral,I'm my mom's company picnic at a Lake Elsinore Storm game. Oh the things we do to please moms
1751104307,happy,@jennyinmaui I just read your twitter bio. Love it. Very clever and cute. I'm all about smiles.
1751104351,sad,@COecobroker And I still recall how helpful you were way back when as I struggled on an AR contest question...
1751104354,happy,Yay! Bannerbomb for the Wii is finally out. I can run homebrew on my 4.0 Wii.
1751104391,happy,@Lizzs_Lockeroom Maybe   But you start to really like a team after living 12 years in the city.  Was there for 2 Cups.  Awesome!
1751104417,fear,@allthatglitrs21 you mum sounds so humble ! what a sweet thing to ask for
1751104495,happy,@deauxboi LOL...he was cool! shoooooot...
1751104555,happy,grecia! its between mood &amp; party! i wanna see him lol but we are going out fershure.
1751104605,happy,everyone get #buckonellen one of the topic things!
1751104641,happy,@caffeinefueled Welcome back
1751104663,fear,Having a long island ice tea
1751104677,happy,feels great after solving a minor but long term problem with 3ds max just now!  Maybe I should try animating the avatar after all? xD
1751104688,happy,"@xodedexo18 OMG, I get the $50 coupon from them all the time, do you?? I'm obsessed with their catalog when it comes in the mail"
1751104699,happy,Enjoyed see'n everyone last night! even tho it was a really bad night financially... Cant wait to kick it again @ the drive -ins!
1751104702,fear,@slushy_gutter Trent wore that shirt at my show
1751104722,happy,having a great time in kc  http://twitpic.com/4w3fi
1751104796,fear,@kellie_apple miss you too kid i sent msg to you on yt
1751104805,happy,@a_double as if there are any other kind  http://myloc.me/Fkl
1751104823,fear,causee not everyone can pass the challenge test duh
1751104980,happy,@esmeg Had one of the female servers tell her ass looks big in those pants. She will fear all night long Lol
1751104991,happy,"i just got my neighbour to sign up, follow her on @hannabornehag  xoxo"
1751105007,neutral,"@katintherat Send that along, lady."
1751105096,happy,I ? JONAS' second episode! Aww! Nick is so handsome
1751105153,happy,"@Miss_Kookie girl,rain is my song forrealll!!!"
1751105191,neutral,@PackFM not if i'm not on the list
1751105196,sad,@gheekchik hmmm...the one restaurant/one grocery is sad. not the dukbolgi.
1751105198,happy,"@bendvrx no swearing ben, say 'fudge'"
1751105251,neutral,#pens...steigy...no politics hun...the obamas are not watching hockey
1751105353,happy,@MacSheikh @GhadaLancer Thanks for the FF  I think I should start doing these too
1751105356,happy,@missoliviaa i decided it was best for me to stay in tonight lady. i shall be in pittsburgh soon!!  (FAREWELL!!!)
1751105512,fear,Just snuck out my window.. Now im laying on my roof looking at the stars. Its a nice night out tonight.
1751105553,fear,@Migg But I can still putt 30 yards longer than you can hit your driver
1751105620,neutral,@Boogs26 just watch evan longoria
1751105721,happy,@IamSoMe  aw. how nice  haha
1751105790,fear,@UncleRUSH get well soon! God is watching over you
1751105813,happy,"@princeryan No, I'm waiting for it to come to DVD. (I'm frugal.)  You saw it?"
1751105893,happy,@daniiidarko i need lele to answer meeee! Haha.
1751105940,neutral,@tarajean09 What's for dinner?
1751105994,sad,@guilty_ Awww. So that's him. Nice attempt at hiding from the camera
1751106009,happy,@LifeByChocolate alredy had my chocolate  it is impossible to resist ;)
1751106071,neutral,"@EricaLeigh777 $10 for evening, $5 for matinee(sp?"
1751106160,neutral,off to sleep  on 2 katy perry songs as soundtrack  x
1751106184,surprise,"@Bx3800 ohh yes. I've rented one and thought the same; very roomy. But hubby wont go for it.  welp, congrats on the new baby"
1751106219,happy,just rearranged the living room- it looks HUGE.  This is what Joe and I do on a Saturday night
1751106248,happy,"&quot;...you'll never have to be alone; i love you, and that's all i really know...&quot;"
1751106286,surprise,"@TRIPLEBEAMDREAM Having a Leatherman, is a MUST, really for anybody! You never know, when you might need one &amp; it gets the job done."
1751106315,neutral,@onamatepiya piyaaa! hi. :] im hyper &amp; im bored &amp; im online &amp; im going to find pictures for the noteboook.  still cant send messages. grr.
1751106354,neutral,gonna eat pizza. what are you doing??
1751106427,surprise,Off to prom. Say hi to me
1751106563,neutral,Watching Die Hard 2. I &lt;333 Jeremy Irons
1751106625,surprise,"For the record, john mayer is freaking cool."
1751106627,happy,Happy Mothers day to all you Mums out there
1751106661,angry,"@mitch4103 And with it, I can be online even after I have to log off habbo"
1751106699,fear,@GabrielCarrejo sorry my friend ... but @intel is paying the mortgage!
1751106743,fear,Nyappy mother's day to your mom's.
1751106848,neutral,@yoyonb87 tehe. It was on the 9th
1751106868,angry,@LouisPagan @Raul_Ramos Txs so much for #followfriday...i have been so MIA recently...work is killing me! Hope you r doing funtastic
1751106932,happy,"Working security for the club tonight. First time working it in about a month. Should be interesting. Oh, and hi Kelsenator!"
1751106956,fear,@Sophie_Lhoste Thanks you so much for following me on Twitter; I hope you find it as exciting as I do! Looking forward to your tweets!
1751106959,neutral,Mothers Day
1751106979,neutral,@barihouse what's up stranger? Mercy Me is rocking out to so long self and i'm tweetin'
1751107018,fear,"@chupacharged you drank it on the sly, didn't you and that's why you're asking. I know how you are"
1751107021,neutral,@Scath drop me an e-mail or something and i'll totally do it
1751107314,happy,"@AndyBradbury thanks so much....I'm so glad I have a productive, loving, happy, law abiding, assisting others.....son!"
1751107337,surprise,"@MrEricPiRaTe ah, I see now. Cool dude"
1751107391,happy,knocked up is sooo godamn funny. never gets old  &quot;you're tupac. you're biggie.&quot; lol
1751107396,happy,@archuletachick lol i know! I was like oh ya tough guy!
1751107439,happy,heading to Kitsilano for a BBQ  this weather is b.e.a... UTIFUL!! x
1751107456,neutral,"@destroytoday - Tweetie is using Yfrog now, I think, so any chance of adding it to the in-client image viewing?"
1751107561,happy,had such a fun time with allegra tonite!!! we saw 17again!! good movie
1751107573,neutral,@carlyrighteous I'm in belleville at my parents and someone offered me a bus ride to orillia for 10$ at the mall. Thought of you
